epoch,loss,val_loss
0,0.12591355293989182,0.08544719219207764
1,0.07485953360795974,0.05742228403687477
2,0.044819973669946195,0.03259996697306633
3,0.026916596107184887,0.021143117919564247
4,0.020153710655868053,0.017292654141783714
5,0.01737518573179841,0.015122885815799236
6,0.01583433886989951,0.014281763695180416
7,0.014911570334807039,0.013172701001167297
8,0.014202011013403536,0.01231345534324646
9,0.013633362362161278,0.012014500796794891
10,0.013114920714870096,0.011691075749695301
11,0.012340220315381885,0.010716946795582771
12,0.011381277712062002,0.009865110740065575
13,0.010834373058751226,0.009249654598534107
14,0.010354892266914249,0.008739633485674858
15,0.009996497090905904,0.008567113429307938
16,0.009768104925751687,0.008126018568873405
17,0.00941129527054727,0.007976500317454338
18,0.00909751744940877,0.008112059906125069
19,0.00885776442475617,0.007251889444887638
20,0.008673928119242192,0.006971261464059353
21,0.00835473599843681,0.00679823337122798
22,0.007907592901028692,0.006144183687865734
23,0.007485941201448441,0.0060656871646642685
24,0.0073683592583984134,0.005674665793776512
25,0.007271500718779862,0.005810695234686136
26,0.007130382042378187,0.005671996623277664
27,0.0070184251712635155,0.005364120937883854
28,0.0069549022847786544,0.0054366569966077805
29,0.006908926484175027,0.0056452821008861065
30,0.006765296957455575,0.005307656712830067
31,0.006602081693708897,0.005019972566515207
32,0.006640322576276958,0.005089526530355215
33,0.0064882960636168715,0.005128420423716307
34,0.006540151522494852,0.005238987039774656
35,0.006541658635251224,0.005143752787262201
36,0.006623460380360484,0.0050950609147548676
37,0.006488085417076945,0.005105937365442514
38,0.006564484848640859,0.005758034996688366
39,0.006542831272818148,0.005098068155348301
40,0.006456974344328046,0.005058645736426115
41,0.006450583729892969,0.004578170366585255
42,0.00650046271737665,0.005119882524013519
43,0.006516188299283385,0.005022591911256313
44,0.006498715123161674,0.0050468142144382
45,0.006475823041982949,0.005087673664093018
46,0.006374149075709283,0.004815352149307728
47,0.006440923241898417,0.005051563493907452
48,0.006429363633506,0.004714280366897583
49,0.0064161739777773615,0.005112483166158199
50,0.006368626588955522,0.005104564130306244
