epoch,loss,val_loss
0,0.0448402524087578,0.010892637073993683
1,0.010387959517538547,0.007838273420929909
2,0.00867550240829587,0.00643150694668293
3,0.00793166528455913,0.006183600053191185
4,0.0076702542463317515,0.006353987380862236
5,0.007378307487815618,0.006104765925556421
6,0.007195607568137348,0.005603632889688015
7,0.006989028458483517,0.005288479849696159
8,0.006779198194853961,0.0052481759339571
9,0.006818297393620014,0.004737769719213247
10,0.006581848715431988,0.005245536100119352
11,0.0066438139928504825,0.0051912833005189896
12,0.0064696111576631665,0.00483674556016922
13,0.0065227861097082495,0.005060743074864149
14,0.006484814076684415,0.005528632551431656
15,0.0063837080402299766,0.004985244013369083
16,0.0063986134761944416,0.004994402639567852
17,0.006337456339970231,0.004892801865935326
18,0.006300624804571271,0.00473418366163969
19,0.006277068126946688,0.004495904315263033
20,0.00621664775069803,0.00470682792365551
21,0.006099582333117724,0.004581132438033819
22,0.006108012744225562,0.004914448596537113
23,0.006072716163471341,0.004720211029052734
24,0.006016353089362383,0.004499469418078661
25,0.006000724751502275,0.004489716142416
26,0.006128639583475887,0.00445545744150877
27,0.005932949134148657,0.004296497441828251
28,0.005953882155008614,0.004333378281444311
29,0.005950332544744015,0.0048097106628119946
30,0.005933529920876026,0.004525197669863701
31,0.005827581360936165,0.004459965042769909
32,0.005763172097504139,0.004517205059528351
33,0.0057862856471911075,0.00438342709094286
34,0.005761879188939929,0.0046414039097726345
35,0.0057453338196501134,0.004449856001883745
36,0.005756211616098881,0.0041729724034667015
37,0.005699871187098324,0.004183629062026739
38,0.005748772779479622,0.004379337653517723
39,0.0057010752102360125,0.004350455943495035
40,0.005798931969329715,0.004126681014895439
41,0.00577785556204617,0.00406299065798521
42,0.005751882628537715,0.004498725291341543
43,0.0057446683710441,0.004500466864556074
44,0.005717554530128836,0.004183285869657993
45,0.005688237696886062,0.004255151376128197
46,0.005719640851020813,0.00405258359387517
47,0.0057508196355775,0.003999827895313501
48,0.005786224682815373,0.004427592270076275
49,0.005753476987592876,0.004318509250879288
50,0.005757826310582459,0.004442028701305389
51,0.005714289397001266,0.004442890174686909
52,0.005627115545794367,0.004792777355760336
53,0.005716813756152988,0.004246031399816275
54,0.0056913598859682675,0.004293694160878658
55,0.005671050003729761,0.004301791079342365
56,0.0057368363812565805,0.004254074767231941
57,0.005760050881654024,0.004385138396173716
58,0.0056961083086207506,0.004230361431837082
59,0.0056782664777711035,0.004743381403386593
60,0.005639625922776758,0.0040777865797281265
61,0.005594899347051978,0.004105240106582642
62,0.005697970646433532,0.0042297737672924995
63,0.005693968539126217,0.004271230660378933
64,0.005700055379420519,0.00405510887503624
65,0.0057175862276926635,0.004338778555393219
66,0.005674475841224194,0.004174558445811272
67,0.005650804010219872,0.004273671656847
68,0.005590269942767918,0.00437058275565505
