epoch,loss,val_loss
0,0.04411471133120358,0.0058510396629571915
1,0.004714901242405176,0.0035851437132805586
2,0.003752339349593967,0.003244975348934531
3,0.0033562721079215406,0.002736565889790654
4,0.0030728661571629346,0.0024074483662843704
5,0.0028837303817272186,0.0023251138627529144
6,0.0026860893866978586,0.0022016228176653385
7,0.0026044674310833214,0.00200861063785851
8,0.002511546197347343,0.0019759400747716427
9,0.00244834003970027,0.0018774180207401514
10,0.002396704547572881,0.0017670895904302597
11,0.002351649799384177,0.0018029484199360013
12,0.0023100310028530656,0.0016698440304026008
13,0.002269108674954623,0.0018106214702129364
14,0.0022395384195260703,0.0017552949720993638
15,0.002227742028189823,0.0016728655900806189
16,0.002226435833144933,0.002013120800256729
17,0.0021992634306661784,0.0016329396748915315
18,0.0021573203429579735,0.0017294749850407243
19,0.002161442209035158,0.0016747566405683756
20,0.0021157831873279066,0.0016669945325702429
21,0.0021396868128795176,0.0017310031689703465
22,0.0020940620067995044,0.0017898072255775332
23,0.0021140304626896976,0.001712205121293664
24,0.0020776486152317376,0.0016354313120245934
25,0.0020904194959439335,0.0017584674060344696
26,0.0020881166681647302,0.00162541214376688
27,0.0020724868646357208,0.0016798138385638595
28,0.0020604986080434173,0.001629963400773704
29,0.002042337461607531,0.0015833049546927214
30,0.002082685756031424,0.0014705539215356112
31,0.0019695736386347563,0.001478459220379591
32,0.001979735236382112,0.0014559781411662698
33,0.001986978220520541,0.001589667284861207
34,0.0019949962373357268,0.001499606529250741
35,0.0019824125722516326,0.001626944518648088
36,0.0019821813725866377,0.00149319670163095
37,0.0019839231134392322,0.001452735741622746
38,0.0019917721895035354,0.0015452997758984566
39,0.001985809742473066,0.0015612647403031588
40,0.0019763383734971284,0.001557120238430798
41,0.001971637567039579,0.001393111189827323
42,0.001965136375511065,0.0015423246659338474
43,0.0019758587458636612,0.0015611089766025543
44,0.001955826237099245,0.0015098643489181995
45,0.0019729281996842475,0.0014728268142789602
46,0.001980348831275478,0.0015291920863091946
47,0.0019801628135610373,0.001620427006855607
48,0.0019741013494785874,0.001403116388246417
49,0.001966599824372679,0.001574833644554019
50,0.001963409744203091,0.0015299974475055933
51,0.0019657770881894975,0.0014726553345099092
52,0.001990603901213035,0.0014204529579728842
53,0.0019561263162177055,0.0015198895707726479
54,0.0019618451106362044,0.0015883521409705281
55,0.0019523413560818882,0.001489458023570478
56,0.001958368452033028,0.0015431493520736694
57,0.001970258265500888,0.0015785881550982594
58,0.00194813618902117,0.0014506394509226084
59,0.001955510840052739,0.0014809508575126529
60,0.0019383773254230618,0.0015617052558809519
61,0.001961385984905064,0.001534479670226574
0,0.5046158893406392,0.008842410519719124
1,0.009342758995480836,0.006119146943092346
