epoch,loss,val_loss
0,0.04797466488555074,0.010419381782412529
1,0.011386798592284322,0.007426487281918526
2,0.008524541803635656,0.005427842028439045
3,0.007081834180280566,0.00464114872738719
4,0.006037319325841963,0.004111979156732559
5,0.0055751044116914275,0.003850344568490982
6,0.005206926860846579,0.00392323499545455
7,0.00512795627117157,0.003674811217933893
8,0.004957193266600371,0.00383006501942873
9,0.004922783840447665,0.004753557033836842
10,0.004884590953588485,0.0036161753814667463
11,0.00486299220006913,0.003340794239193201
12,0.004672068497166037,0.00323788751848042
13,0.004528839727863669,0.003369748592376709
14,0.004557498514186591,0.0031913579441607
15,0.004512059004046023,0.0032400754280388355
16,0.0044921378116123374,0.003230204340070486
17,0.00442929191282019,0.0032264802139252424
18,0.004390878004487604,0.0030730776488780975
19,0.0044360623694956304,0.003848874010145664
20,0.004317368099000305,0.0034342475701123476
21,0.004275324868503958,0.003093276172876358
22,0.004203615456353873,0.00309643242508173
23,0.0043916854611597955,0.00312021397985518
24,0.004225439934525638,0.0034466537181288004
25,0.0041864861873909835,0.0029858748894184828
26,0.0041714629647322,0.0037515652365982533
27,0.0043310980591923,0.0029519859235733747
28,0.0041250676359049976,0.003166735637933016
29,0.004097081648651511,0.0030147009529173374
30,0.004084519008174538,0.0032088495790958405
31,0.003963917866349221,0.0030506704933941364
32,0.003937656646594405,0.002812616527080536
33,0.0039498071931302545,0.0028818845748901367
34,0.003968115723691881,0.00296975951641798
35,0.003971826075576246,0.0026592519134283066
36,0.0039172345167025925,0.0029426878318190575
37,0.003944055764004588,0.0029101723339408636
38,0.003973467592149973,0.0030308784916996956
39,0.003937801367137581,0.0027909325435757637
40,0.0039084802265278995,0.003086439799517393
41,0.003879532341379672,0.0032117455266416073
42,0.0039294617692939935,0.0029029897414147854
43,0.003920655185356736,0.0028482587076723576
44,0.003948556859977543,0.003004845231771469
45,0.0039028223417699338,0.0028039664030075073
46,0.003944554587360471,0.00286804954521358
47,0.003914954764768481,0.003033992135897279
48,0.003884124713949859,0.0029329510871320963
49,0.0038838894525542855,0.0027759189251810312
50,0.003907081026118249,0.0031780528370290995
51,0.0039048004150390625,0.0027546677738428116
52,0.00387681249063462,0.002911308780312538
53,0.003899552838411182,0.00279281847178936
54,0.003908064051065594,0.002822253853082657
55,0.003862932545598596,0.0029548383317887783
56,0.0038732765964232386,0.0026457735802978277
57,0.0038613170199096204,0.0028039137832820415
58,0.0038579478324390947,0.0026341842021793127
59,0.003899419519584626,0.002710126806050539
60,0.0038524958747439084,0.0028180317021906376
61,0.003922432439867407,0.0027682040818035603
62,0.0038492969539947806,0.0027600829489529133
63,0.003865083137061447,0.0027487492188811302
64,0.003860864446032792,0.002901071449741721
65,0.003868089441675693,0.0027537988498806953
66,0.003867385885678232,0.002759187715128064
67,0.003864294223021716,0.0029645846225321293
