epoch,loss,val_loss
0,0.03706401963718235,0.008815362118184566
1,0.008123857267200947,0.005945402197539806
2,0.006647960580885411,0.005216522607952356
3,0.005911269579082727,0.004468092694878578
4,0.0055160640785470606,0.004497980233281851
5,0.005286704730242491,0.004212114494293928
6,0.005143931908532977,0.004072136245667934
7,0.004955120072700083,0.003784360596910119
8,0.004892455828376115,0.003802197752520442
9,0.004806703836657107,0.004069376736879349
10,0.004697340903803706,0.003844083519652486
11,0.004689432450104505,0.0038217524997889996
12,0.004590957411564887,0.0036716656759381294
13,0.004589332775212824,0.00350406626239419
14,0.004574791598133743,0.0036817665677517653
15,0.004513649763539434,0.003522735321894288
16,0.004469459538813681,0.0031289721373468637
17,0.0044237237190827726,0.003456555539742112
18,0.004407875479664654,0.003423551097512245
19,0.004344745746348053,0.003499422688037157
20,0.004286766571458429,0.0032851588912308216
21,0.004374640993773937,0.003158516250550747
22,0.004269549567252398,0.003370727179571986
23,0.004215208326932043,0.003084118478000164
24,0.004202778514008969,0.003322846721857786
25,0.004171438417397439,0.0030733300372958183
26,0.004224843794945627,0.003189219394698739
27,0.004191324012354016,0.003179487306624651
28,0.00423060854896903,0.003187719965353608
29,0.004168963090050965,0.0033518620766699314
30,0.004165428630076348,0.0031435578130185604
31,0.004083627886138856,0.0031613055616617203
32,0.003998436825349927,0.002834757324308157
33,0.004006275879219174,0.0030047311447560787
34,0.004041465960908681,0.0029264045879244804
35,0.004040831713937223,0.0031285330187529325
36,0.004023785968311131,0.002956736134365201
37,0.004030933661852032,0.0029716179706156254
38,0.004005621147807687,0.0029933431651443243
39,0.0040495138545520604,0.0031123249791562557
40,0.004035562842618674,0.0027332769241183996
41,0.003980838579591364,0.002955156145617366
42,0.003997750664129853,0.003009859472513199
43,0.003997223223559558,0.002796968910843134
44,0.004011432002298534,0.002896222285926342
45,0.004010849837213754,0.0029899831861257553
46,0.0039841093122959135,0.0029045252595096827
47,0.003974038497544825,0.003054065629839897
48,0.003974430996458977,0.003162627574056387
49,0.00401020408142358,0.003033585846424103
50,0.003982189104426652,0.003087813500314951
51,0.0039719860092736784,0.0033152420073747635
52,0.004029553225263953,0.003174732206389308
53,0.004010013472288847,0.00309835746884346
54,0.0039844820159487425,0.003024970181286335
55,0.0040180357871577145,0.003133683232590556
56,0.003963449748698622,0.0029249934013932943
57,0.003966883085668087,0.0029371357522904873
58,0.003990545910783112,0.002754367422312498
59,0.003998178588226438,0.0030664619989693165
60,0.003967296711634844,0.0030751926824450493
61,0.003940484365448356,0.002853688318282366
62,0.003946025690529495,0.002824411727488041
