epoch,loss,val_loss
0,0.0674262696504593,0.01606196165084839
1,0.014845713442191481,0.010168980807065964
2,0.0108174985088408,0.008443070575594902
3,0.009484675619751215,0.00730599369853735
4,0.008729632417671383,0.006325104273855686
5,0.00843455268535763,0.006972875911742449
6,0.007948748474009336,0.0065244268625974655
7,0.007602756498381495,0.005441026762127876
8,0.007626261417753994,0.00599847873672843
9,0.0073420355468988415,0.005465592257678509
10,0.007130179675295949,0.006160748191177845
11,0.006890716142952442,0.005776765290647745
12,0.006904860381036997,0.004947957582771778
13,0.006761566577479243,0.004833786282688379
14,0.0068347188225016,0.004917183890938759
15,0.006582218990661204,0.004729439038783312
16,0.006562364506535232,0.004904635716229677
17,0.006481199660338461,0.004680857993662357
18,0.0063300747331231835,0.005181217100471258
19,0.006380463046953082,0.0044086226262152195
20,0.006373508898541332,0.004739771597087383
21,0.006255193464457989,0.004524885211139917
22,0.006202046545222401,0.0049173845909535885
23,0.006153664197772741,0.004491335712373257
24,0.006158543960191309,0.004569531884044409
25,0.0061167216533795,0.004304963164031506
26,0.00609098622109741,0.004912380129098892
27,0.006042655613273382,0.004490291699767113
28,0.006122381347231567,0.004512228071689606
29,0.005984119623899459,0.004243049770593643
30,0.006008988949470222,0.00435048108920455
31,0.005781258451752365,0.004006498958915472
32,0.00583258734550327,0.004000114277005196
33,0.005782099119387567,0.004135048016905785
34,0.005821616239845753,0.004123391583561897
35,0.0058798658149316905,0.004498073365539312
36,0.00572598404251039,0.0040335701778531075
37,0.005757094230502844,0.004113398492336273
38,0.005785300177522003,0.00421765074133873
39,0.005763432499952615,0.0045862202532589436
40,0.0057718961825594306,0.004299599677324295
41,0.005748089314438403,0.004436474293470383
42,0.005773058906197548,0.004175142385065556
43,0.005735147474333644,0.004149711690843105
44,0.005814207387156784,0.004406412597745657
45,0.005816859710030257,0.004225330427289009
46,0.0057109327102079985,0.003946592099964619
47,0.0057702874159440394,0.004391754977405071
48,0.005694146803580225,0.004226647783070803
49,0.005696556507609784,0.004137448966503143
50,0.00567284082993865,0.004222938325256109
51,0.005801759376190603,0.004187213722616434
52,0.005703531173057854,0.004221240524202585
53,0.005677735479548573,0.0042725964449346066
54,0.005702561279758811,0.00425815861672163
55,0.005708476351574063,0.004347284324467182
56,0.005690909498371184,0.004227479919791222
57,0.00564953010994941,0.004189513623714447
58,0.005659955446608364,0.004288935102522373
